timestamp,protocol,loss_rate_pct,trial,fw_size_bytes,total_time_sec,tx_frames,rx_frames,total_frames,retransmit_frames,overhead_pct,status
2026-05-09 07:22:35,RAW ISO-TP,0.10000,8,524288,31.192,78583,4176,82759,2886,3.67,OK
2026-05-09 07:23:12,RAW ISO-TP,0.10000,9,524288,32.091,78799,4182,82981,3108,3.94,OK
2026-05-09 07:23:46,RAW ISO-TP,0.10000,10,524288,30.078,78334,4169,82503,2627,3.35,OK
2026-05-09 07:24:22,RAW ISO-TP,0.10000,11,524288,30.938,78513,4174,82687,2812,3.58,OK
2026-05-09 07:24:57,RAW ISO-TP,0.10000,12,524288,31.035,78550,4175,82725,2849,3.63,OK
2026-05-09 07:25:34,RAW ISO-TP,0.10000,13,524288,32.427,78872,4184,83056,3182,4.03,OK
2026-05-09 07:26:09,RAW ISO-TP,0.10000,14,524288,30.124,78329,4169,82498,2627,3.35,OK
2026-05-09 07:26:42,RAW ISO-TP,0.10000,15,524288,28.657,78010,4160,82170,2294,2.94,OK
2026-05-09 07:27:16,RAW ISO-TP,0.10000,16,524288,28.739,78010,4160,82170,2294,2.94,OK
2026-05-09 07:27:50,RAW ISO-TP,0.10000,17,524288,30.287,78370,4170,82540,2664,3.40,OK
2026-05-09 07:28:26,RAW ISO-TP,0.10000,18,524288,31.526,78657,4178,82835,2960,3.76,OK
2026-05-09 07:29:01,RAW ISO-TP,0.10000,19,524288,29.828,78260,4167,82427,2553,3.26,OK
2026-05-09 07:29:39,RAW ISO-TP,0.10000,20,524288,34.127,79269,4195,83464,3589,4.53,OK
2026-05-09 07:30:15,RAW ISO-TP,0.10000,21,524288,30.528,78441,4172,82613,2738,3.49,OK
2026-05-09 07:30:50,RAW ISO-TP,0.10000,22,524288,31.133,78585,4176,82761,2886,3.67,OK
2026-05-09 07:31:25,RAW ISO-TP,0.10000,23,524288,30.582,78440,4172,82612,2738,3.49,OK
2026-05-09 07:32:00,RAW ISO-TP,0.10000,24,524288,30.080,78333,4169,82502,2627,3.35,OK
2026-05-09 07:32:35,RAW ISO-TP,0.10000,25,524288,30.591,78442,4172,82614,2738,3.49,OK
2026-05-09 07:33:10,RAW ISO-TP,0.10000,26,524288,30.013,78297,4168,82465,2590,3.31,OK
2026-05-09 07:33:44,RAW ISO-TP,0.10000,27,524288,29.455,78188,4165,82353,2479,3.17,OK
2026-05-09 07:34:19,RAW ISO-TP,0.10000,28,524288,30.313,78368,4170,82538,2664,3.40,OK
2026-05-09 07:34:52,RAW ISO-TP,0.10000,29,524288,29.411,78190,4165,82355,2479,3.17,OK
2026-05-09 07:35:29,RAW ISO-TP,0.10000,30,524288,32.004,78763,4181,82944,3071,3.90,OK
