timestamp,protocol,loss_rate_pct,trial,fw_size_bytes,total_time_sec,tx_frames,rx_frames,total_frames,retransmit_frames,overhead_pct,status
2026-05-22 13:53:38,RAW ISO-TP,0.01000,30,65536,6.825,9510,515,10025,37,0.39,OK
2026-05-22 13:53:50,RAW ISO-TP,0.05000,1,65536,7.914,9762,522,10284,296,3.03,OK
2026-05-22 13:54:01,RAW ISO-TP,0.05000,2,65536,7.131,9582,517,10099,111,1.16,OK
2026-05-22 13:54:12,RAW ISO-TP,0.05000,3,65536,7.293,9618,518,10136,148,1.54,OK
2026-05-22 13:54:24,RAW ISO-TP,0.05000,4,65536,7.458,9654,519,10173,185,1.92,OK
2026-05-22 13:54:35,RAW ISO-TP,0.05000,5,65536,7.131,9582,517,10099,111,1.16,OK
2026-05-22 13:54:46,RAW ISO-TP,0.05000,6,65536,6.983,9546,516,10062,74,0.78,OK
2026-05-22 13:54:57,RAW ISO-TP,0.05000,7,65536,7.136,9582,517,10099,111,1.16,OK
2026-05-22 13:55:09,RAW ISO-TP,0.05000,8,65536,7.450,9654,519,10173,185,1.92,OK
2026-05-22 13:55:20,RAW ISO-TP,0.05000,9,65536,7.448,9654,519,10173,185,1.92,OK
2026-05-22 13:55:32,RAW ISO-TP,0.05000,10,65536,7.288,9618,518,10136,148,1.54,OK
2026-05-22 13:55:43,RAW ISO-TP,0.05000,11,65536,7.764,9726,521,10247,259,2.66,OK
2026-05-22 13:55:56,RAW ISO-TP,0.05000,12,65536,8.702,9942,527,10469,481,4.84,OK
2026-05-22 13:56:08,RAW ISO-TP,0.05000,13,65536,7.916,9762,522,10284,296,3.03,OK
2026-05-22 13:56:20,RAW ISO-TP,0.05000,14,65536,7.603,9690,520,10210,222,2.29,OK
2026-05-22 13:56:31,RAW ISO-TP,0.05000,15,65536,7.135,9582,517,10099,111,1.16,OK
2026-05-22 13:56:43,RAW ISO-TP,0.05000,16,65536,7.447,9654,519,10173,185,1.92,OK
2026-05-22 13:56:54,RAW ISO-TP,0.05000,17,65536,7.757,9726,521,10247,259,2.66,OK
2026-05-22 13:57:06,RAW ISO-TP,0.05000,18,65536,7.137,9582,517,10099,111,1.16,OK
2026-05-22 13:57:17,RAW ISO-TP,0.05000,19,65536,7.290,9618,518,10136,148,1.54,OK
2026-05-22 13:57:29,RAW ISO-TP,0.05000,20,65536,7.756,9726,521,10247,259,2.66,OK
2026-05-22 13:57:40,RAW ISO-TP,0.05000,21,65536,6.974,9546,516,10062,74,0.78,OK
2026-05-22 13:57:51,RAW ISO-TP,0.05000,22,65536,7.289,9618,518,10136,148,1.54,OK
2026-05-22 13:58:03,RAW ISO-TP,0.05000,23,65536,7.605,9690,520,10210,222,2.29,OK
2026-05-22 13:58:14,RAW ISO-TP,0.05000,24,65536,7.451,9654,519,10173,185,1.92,OK
2026-05-22 13:58:26,RAW ISO-TP,0.05000,25,65536,7.446,9654,519,10173,185,1.92,OK
2026-05-22 13:58:37,RAW ISO-TP,0.05000,26,65536,7.131,9582,517,10099,111,1.16,OK
2026-05-22 13:58:49,RAW ISO-TP,0.05000,27,65536,7.769,9726,521,10247,259,2.66,OK
2026-05-22 13:59:00,RAW ISO-TP,0.05000,28,65536,7.289,9618,518,10136,148,1.54,OK
2026-05-22 13:59:12,RAW ISO-TP,0.05000,29,65536,7.292,9618,518,10136,148,1.54,OK
2026-05-22 13:59:23,RAW ISO-TP,0.05000,30,65536,6.821,9510,515,10025,37,0.39,OK
2026-05-22 13:59:34,RAW ISO-TP,0.10000,1,65536,7.286,9618,518,10136,148,1.54,OK
2026-05-22 13:59:46,RAW ISO-TP,0.10000,2,65536,7.599,9690,520,10210,222,2.29,OK
2026-05-22 13:59:57,RAW ISO-TP,0.10000,3,65536,7.447,9654,519,10173,185,1.92,OK
2026-05-22 14:00:09,RAW ISO-TP,0.10000,4,65536,8.076,9798,523,10321,333,3.40,OK
2026-05-22 14:00:21,RAW ISO-TP,0.10000,5,65536,7.913,9762,522,10284,296,3.03,OK
2026-05-22 14:00:33,RAW ISO-TP,0.10000,6,65536,7.601,9690,520,10210,222,2.29,OK
2026-05-22 14:00:45,RAW ISO-TP,0.10000,7,65536,7.919,9762,522,10284,296,3.03,OK
2026-05-22 14:00:57,RAW ISO-TP,0.10000,8,65536,8.229,9834,524,10358,370,3.76,OK
2026-05-22 14:01:09,RAW ISO-TP,0.10000,9,65536,7.762,9726,521,10247,259,2.66,OK
2026-05-22 14:01:21,RAW ISO-TP,0.10000,10,65536,7.918,9762,522,10284,296,3.03,OK
2026-05-22 14:01:33,RAW ISO-TP,0.10000,11,65536,8.233,9834,524,10358,370,3.76,OK
2026-05-22 14:01:47,RAW ISO-TP,0.10000,12,65536,9.323,10086,531,10617,629,6.24,OK
2026-05-22 14:01:59,RAW ISO-TP,0.10000,13,65536,8.072,9798,523,10321,333,3.40,OK
2026-05-22 14:02:12,RAW ISO-TP,0.10000,14,65536,8.855,9978,528,10506,518,5.19,OK
2026-05-22 14:02:24,RAW ISO-TP,0.10000,15,65536,7.763,9726,521,10247,259,2.66,OK
2026-05-22 14:02:36,RAW ISO-TP,0.10000,16,65536,8.074,9797,523,10320,333,3.40,OK
2026-05-22 14:02:48,RAW ISO-TP,0.10000,17,65536,8.707,9942,527,10469,481,4.84,OK
2026-05-22 14:03:01,RAW ISO-TP,0.10000,18,65536,8.074,9798,523,10321,333,3.40,OK
2026-05-22 14:03:12,RAW ISO-TP,0.10000,19,65536,7.608,9690,520,10210,222,2.29,OK
2026-05-22 14:03:23,RAW ISO-TP,0.10000,20,65536,6.972,9546,516,10062,74,0.78,OK
2026-05-22 14:03:35,RAW ISO-TP,0.10000,21,65536,7.918,9762,522,10284,296,3.03,OK
2026-05-22 14:03:48,RAW ISO-TP,0.10000,22,65536,8.539,9905,526,10431,444,4.48,OK
2026-05-22 14:04:00,RAW ISO-TP,0.10000,23,65536,7.758,9726,521,10247,259,2.66,OK
2026-05-22 14:04:13,RAW ISO-TP,0.10000,24,65536,8.857,9977,528,10505,518,5.19,OK
2026-05-22 14:04:25,RAW ISO-TP,0.10000,25,65536,8.073,9798,523,10321,333,3.40,OK
2026-05-22 14:04:37,RAW ISO-TP,0.10000,26,65536,8.070,9798,523,10321,333,3.40,OK
2026-05-22 14:04:49,RAW ISO-TP,0.10000,27,65536,8.387,9870,525,10395,407,4.12,OK
2026-05-22 14:05:01,RAW ISO-TP,0.10000,28,65536,8.076,9798,523,10321,333,3.40,OK
2026-05-22 14:05:14,RAW ISO-TP,0.10000,29,65536,8.698,9941,527,10468,481,4.84,OK
2026-05-22 14:05:27,RAW ISO-TP,0.10000,30,65536,8.542,9906,526,10432,444,4.48,OK
2026-05-22 14:12:34,Custom,0.00000,1,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:12:45,Custom,0.00000,2,65536,6.143,9474,258,9732,0,0.00,OK
2026-05-22 14:12:55,Custom,0.00000,3,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:13:06,Custom,0.00000,4,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:13:17,Custom,0.00000,5,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:13:28,Custom,0.00000,6,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:13:38,Custom,0.00000,7,65536,6.141,9474,258,9732,0,0.00,OK
2026-05-22 14:13:49,Custom,0.00000,8,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:14:00,Custom,0.00000,9,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:14:11,Custom,0.00000,10,65536,6.148,9474,258,9732,0,0.00,OK
2026-05-22 14:14:22,Custom,0.00000,11,65536,6.137,9474,258,9732,0,0.00,OK
2026-05-22 14:14:32,Custom,0.00000,12,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:14:43,Custom,0.00000,13,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:14:54,Custom,0.00000,14,65536,6.142,9474,258,9732,0,0.00,OK
2026-05-22 14:15:05,Custom,0.00000,15,65536,6.145,9474,258,9732,0,0.00,OK
2026-05-22 14:15:15,Custom,0.00000,16,65536,6.140,9474,258,9732,0,0.00,OK
2026-05-22 14:15:26,Custom,0.00000,17,65536,6.143,9474,258,9732,0,0.00,OK
